time,E_total,E_kinetic,E_magnetic,E_internal,max_divB,rms_divB,Ez_center,max_Jz,mean_Jz,reconnection_rate,B0,eta,pert_amp,Nx,Ny
0.00037531870776665765,0.4439533780150655,1.2754320209699213e-09,0.04989802540113443,0.394055351338499,1.7055454307163744,0.4984995253974521,-0.0106007696141431,119.13807741808131,3.999310631822028,3.013630595125951e-07,0.5,0.001,0.1,128,128
0.010132939950304717,0.4445549371367251,1.205590209327088e-06,0.04779745619337222,0.3967562753531436,1.6323808174681806,0.48246524655267026,-0.010423469294867937,49.77764608836901,3.9980553711396274,1.964840881344674e-05,0.5,0.001,0.1,128,128
0.020256466940006948,0.4449210297661119,3.4186988772681914e-06,0.04667955064441592,0.39823806042281873,1.5616948974751095,0.46692253513468557,-0.010251447879921912,35.98462579098564,3.996425123114627,7.995687737958117e-05,0.5,0.001,0.1,128,128
0.030369680491662644,0.4452175157318668,6.408849496776461e-06,0.04578366727115198,0.399427439611218,1.496686538607082,0.45240239324886433,-0.010088052068451769,29.59123530285512,3.9939310068849405,0.00021927505110328933,0.5,0.001,0.1,128,128
0.04010255384260402,0.44546810106986123,9.847364676163384e-06,0.04503041361168175,0.4004278400935033,1.4417363148193276,0.4392913415449561,-0.009934824881674107,25.82957888264869,3.990522109519241,0.0004807953764156285,0.5,0.001,0.1,128,128
0.0502072067261339,0.44570468822054,1.3850820341615222e-05,0.04432161397554457,0.40136922342465386,1.3879090931116007,0.42649484187007414,-0.009777631912386427,23.125806631379497,3.985612503232954,0.0009487038035863926,0.5,0.001,0.1,128,128
0.06031170435199911,0.445923853173941,1.8186309045788104e-05,0.043666570690550244,0.402239096174345,1.3370982121878292,0.4144572034071324,-0.009622338927600067,21.123729114280867,3.9791753120428495,0.0016631770650870725,0.5,0.001,0.1,128,128
0.0700433825350852,0.4461222167053749,2.259557512345143e-05,0.04307470129123974,0.40302491983901173,1.2907920907941168,0.40351807330102163,-0.009474047017448894,19.616081658380082,3.971851085674294,0.002537556581350866,0.5,0.001,0.1,128,128
0.08015177371128199,0.44631760767776374,2.7344038103694958e-05,0.04249246379629153,0.4037977998433685,1.2452184684468532,0.39277672528241914,-0.009321648097974025,18.34768255403891,3.9655066955671763,0.003352769361057204,0.5,0.001,0.1,128,128
0.09026252200492675,0.4465040127935571,3.2193012111335394e-05,0.04193763354263857,0.4045341862388072,1.2020275727437113,0.38261331751915717,-0.009171584882036893,17.296679239442796,3.9638045915562454,0.003529564455604009,0.5,0.001,0.1,128,128
0.1003740864345718,0.4466827551669912,3.70844197550315e-05,0.04140618423204653,0.40523948651518965,1.1627480326920079,0.3729822809077807,-0.009024634856139602,16.407518083981394,3.9628050378338258,0.0027328454849993517,0.5,0.001,0.1,128,128
0.11010970769083986,0.4468485561721701,4.181438443581737e-05,0.04091376203187404,0.40589297975586025,1.127934332055518,0.3641738545716537,-0.008886669259562682,15.669335481208131,3.961429954181413,0.0017776155888609832,0.5,0.001,0.1,128,128
0.12021711630205179,0.44701492893694594,4.676105891444125e-05,0.04042027373383457,0.406547894144197,1.093414235303639,0.3554748128648483,-0.008747476850974906,14.999926267899324,3.9593107863450676,0.0014007631312616053,0.5,0.001,0.1,128,128
0.13032208750358948,0.44717602297031844,5.176190160955508e-05,0.03994320403733327,0.4071810570313756,1.0604384160637608,0.34719852694529596,-0.008612632595612237,14.410904807738529,3.956355639921089,0.00158533636179907,0.5,0.001,0.1,128,128
0.14005072255345058,0.44732664920917387,5.6618593751884945e-05,0.0394980019267757,0.40777202868864626,1.0300407514768448,0.3395992473775476,-0.00848692370736555,13.906760631341696,3.952992493433679,0.0017229018996889323,0.5,0.001,0.1,128,128
0.15015140532758914,0.4474788103672682,6.166222906131235e-05,0.039049325213284816,0.4083678229249221,0.9997936212808209,0.33206520042974474,-0.008360577935427044,13.438766308949592,3.949235549010627,0.0015077242033539999,0.5,0.001,0.1,128,128
0.16025074151981822,0.44762700326395005,6.665332509664417e-05,0.03861357633063839,0.40894677360821496,0.970800374015516,0.3248699693362698,-0.008238217609075007,13.019421908121206,3.9450710145457464,0.001239376959577638,0.5,0.001,0.1,128,128
0.17035032620212603,0.4477715642761375,7.155017824596544e-05,0.038189811336500804,0.4095102027613907,0.9441616633089289,0.31798997912637683,-0.008119244818390374,12.642064616850604,3.9409662127455425,0.0011473965672596383,0.5,0.001,0.1,128,128
0.18007807278018687,0.4479076237405939,7.615276843252245e-05,0.03779216883451507,0.4100393021376463,0.9204919035162238,0.3116427821782929,-0.008006929761533828,12.312811756069083,3.936751602013522,0.0012507033507431053,0.5,0.001,0.1,128,128
