time,E_total,E_kinetic,E_magnetic,E_internal,max_divB,rms_divB,Ez_center,max_Jz,mean_Jz,reconnection_rate,B0,eta,pert_amp,Nx,Ny
0.00037531870776665765,0.44392998447557586,1.2935408312942521e-09,0.04993651046535933,0.39399347271667573,1.7060699902160623,0.49861459635842137,-0.005301175329531742,120.51305134578804,3.99931353574632,2.966561257181584e-07,0.5,0.0005,0.1,128,128
0.01013071570953713,0.4442511693938829,1.8362621141629616e-06,0.0480229345574783,0.39622639857429043,1.6456918162818912,0.48538221876845256,-0.005232279671710508,54.2790712552338,3.998184051635525,1.606292413292979e-05,0.5,0.0005,0.1,128,128
0.020243416699698414,0.4444481980521028,4.536945072592654e-06,0.04700818968925567,0.39743547141777447,1.586728099631868,0.4724006155609888,-0.005165167165055962,39.57688961667756,3.996605707256606,6.468084298034523e-05,0.5,0.0005,0.1,128,128
0.030340764612265685,0.4446075154939302,7.821360806588232e-06,0.04619701116669117,0.39840268296643244,1.5311824338461753,0.4601294733797496,-0.005101037519244955,32.671903846677246,3.994186750007189,0.00018246676609491726,0.5,0.0005,0.1,128,128
0.040056613222557796,0.44474209339650544,1.1496616198720746e-05,0.0455160669655387,0.399214529814768,1.4816955174267346,0.4489253300741789,-0.005040113302720223,28.573417212320603,3.990872750005745,0.00041294230515141744,0.5,0.0005,0.1,128,128
0.05014313589080289,0.4448691332420769,1.5741565437023467e-05,0.04487597224702738,0.3999774194296125,1.4354510350704057,0.43787365918344523,-0.004976182287201324,25.61220975876776,3.9859709693265355,0.0008397103103745196,0.5,0.0005,0.1,128,128
0.06022962906396034,0.4449868175862117,2.0332034269530018e-05,0.0442847949509965,0.4006816906009456,1.3914112650588368,0.42736886772396476,-0.00491148733558461,23.412472403365815,3.9793896406741727,0.0015116938595022941,0.5,0.0005,0.1,128,128
0.0703179302503584,0.44509732195395835,2.5191560016925577e-05,0.04373085735919717,0.40134127303474426,1.3494132974588142,0.4173699040957257,-0.00484613278905525,21.695547495880167,3.9709654770576215,0.0023894071783785325,0.5,0.0005,0.1,128,128
0.08003519091652217,0.445198275088313,3.0055084063777772e-05,0.043225575339050304,0.4019426446651989,1.310767997038842,0.4081850158649596,-0.004782644913037187,20.354041738730075,3.961646654553887,0.0031385665630883396,0.5,0.0005,0.1,128,128
0.09012882195722614,0.44529839967692575,3.521401669847314e-05,0.04272506948077481,0.40253811617945245,1.2723788931837428,0.3990754438493739,-0.004716538790430885,19.193961620090878,3.958646474534951,0.003178301718065954,0.5,0.0005,0.1,128,128
0.10022361603272996,0.4453944259129963,4.0399355319596754e-05,0.04224562775149865,0.4031083988061781,1.23566193399982,0.3903738754671313,-0.004650745873826029,18.211713630343635,3.9593141957960833,0.002112888850008861,0.5,0.0005,0.1,128,128
0.11031719065343293,0.4454868843469656,4.55611762550145e-05,0.04178459695206943,0.4036567262186411,1.2005241152062673,0.38205467259064085,-0.004585721575565574,17.366514604205346,3.959654975694722,0.0013077603136848475,0.5,0.0005,0.1,128,128
0.12003476267782272,0.44557294047556606,5.051820364450059e-05,0.04135613819761213,0.4041662840743095,1.1680980168564643,0.37438226955067455,-0.004524153144300424,16.65539798283954,3.9591048098318824,0.0030884862378794133,0.5,0.0005,0.1,128,128
0.1301248545910093,0.44565955532578416,5.56960806501403e-05,0.04092572138165888,0.4046781378634751,1.1379953333006299,0.3667434841975383,-0.004461518099654556,16.003610689568948,3.957772338302721,0.004928977456946422,0.5,0.0005,0.1,128,128
0.14021479724958766,0.4457436487601048,6.0934681437530586e-05,0.04050889323372363,0.40517382084494363,1.1091195122180295,0.3594179875437265,-0.004400331410442249,15.425195398794308,3.955650049600161,0.005554409013650953,0.5,0.0005,0.1,128,128
0.15030431401203848,0.44582544417112413,6.621965161965221e-05,0.04010478834003473,0.4056544361794697,1.0812900191744426,0.35238668990520056,-0.004340639210376857,14.90889270205707,3.952891336156891,0.005241634603618291,0.5,0.0005,0.1,128,128
0.1600197884488651,0.4459022151400118,7.130976182704565e-05,0.039727031510770096,0.40610387386741464,1.0554338937632206,0.3458775393089344,-0.004284511653244065,14.462212233002898,3.9502337230011038,0.004574929700851625,0.5,0.0005,0.1,128,128
0.1701096373800471,0.4459800330016992,7.654929939925352e-05,0.03934592478336971,0.4065575589189302,1.0295223467113281,0.339373863842318,-0.00422739207203173,14.043675295886047,3.9471118700977383,0.003929747617906454,0.5,0.0005,0.1,128,128
0.1802021363169178,0.44605606493114436,8.170716692670317e-05,0.038975482792697955,0.40699887497151976,1.0043104112342718,0.3331157409760721,-0.0041709400806387445,13.664785243045053,3.9440812960895344,0.0035116262858255936,0.5,0.0005,0.1,128,128
0.19029926955898327,0.44613045383542893,8.676103920832091e-05,0.03861488191978428,0.40742881087643634,0.9806729631990079,0.3270894086061817,-0.0041143273698383475,13.319250783176782,3.940974136845086,0.0033076077178029687,0.5,0.0005,0.1,128,128
0.2000289104145544,0.4462006585528204,9.151143183831447e-05,0.03827605672225109,0.40783309039873095,0.9585852854936379,0.3214934154536717,-0.004058775346424079,13.012342969304923,3.93774457699653,0.0032295730409815115,0.5,0.0005,0.1,128,128
0.21014121736281885,0.44627219420510755,9.629701318758139e-05,0.037931939448416246,0.4082439577435037,0.9372574170444947,0.31588579418304674,-0.003999389264937129,12.714900342216898,3.9341086879441827,0.0031889350464728715,0.5,0.0005,0.1,128,128
0.22026328740566178,0.446342437116669,0.00010089240668107304,0.03759463907282111,0.40864690563716677,0.9171913654188266,0.31047439885865413,-0.003938407941307635,12.434174323014556,3.930209297520519,0.0031407926148115813,0.5,0.0005,0.1,128,128
0.23002021050162952,0.4464089398588508,0.00010510160754672628,0.037275281378540685,0.4090285568727634,0.8984219921984833,0.3054385139244208,-0.0038792135658149486,12.175950116750359,3.9261104964564386,0.003075074832767967,0.5,0.0005,0.1,128,128
0.2401625247536961,0.446476891193962,0.00010924548680093683,0.036948351697516,0.40941929400964505,0.8794902050790112,0.3003801668219425,-0.0038190466100837136,11.917785414666849,3.9214808318890215,0.002999307526576899,0.5,0.0005,0.1,128,128
0.2503144295295098,0.4465437729968166,0.00011321589329132475,0.03662539058482107,0.4098051665187042,0.8611426171305192,0.2954859172407233,-0.003762176530432456,11.668446925328963,3.9165421573163903,0.0029433224712630455,0.5,0.0005,0.1,128,128
0.2600982907296972,0.4466072139407683,0.00011697153413148535,0.036317488508958745,0.410172753897678,0.8443609065355391,0.29091883234350063,-0.0037119204895960265,11.436320323402992,3.911507523427517,0.002938853963087478,0.5,0.0005,0.1,128,128
0.2702657428464099,0.4466721377670815,0.00012089113303682118,0.036000482123666654,0.410550764510378,0.8267588620596387,0.2863188759279235,-0.0036649755751417814,11.204636696922261,3.9059920038941267,0.0030623005247341554,0.5,0.0005,0.1,128,128
0.28005931173253223,0.4467337508092546,0.00012471437484126583,0.03569767302468288,0.41091136340973045,0.8101587806089094,0.2820212705465132,-0.003624512708071101,10.991734954564805,3.900428907391209,0.003309304333707839,0.5,0.0005,0.1,128,128
0.29022507088554833,0.4467967895798559,0.00012870344675216017,0.035385818878119896,0.4112822672549839,0.7934366086007927,0.2776920029884861,-0.0035864721674750233,10.782031466554647,3.8943611763056385,0.003642958718928123,0.5,0.0005,0.1,128,128
0.3000102224061077,0.4468566243898199,0.00013250375380429428,0.035087980360436706,0.41163614027557893,0.7784415050788693,0.2736463224063554,-0.003552514216266081,10.590969504452932,3.888197006992759,0.0040097941551010185,0.5,0.0005,0.1,128,128
0.310168201477671,0.4469178999594621,0.00013634625952108054,0.03478129322959227,0.41200026047034866,0.7636449450282674,0.26956780285345683,-0.003518911273982021,10.403925375122661,3.881481866588643,0.004384251644967477,0.5,0.0005,0.1,128,128
0.32032344491607334,0.4469783394100699,0.00014003874076219452,0.0344773780447876,0.4123609226245202,0.7492427651627436,0.2656093644683416,-0.003486161676244766,10.228512762032082,3.8743991248963585,0.004696226165858417,0.5,0.0005,0.1,128,128
0.3301007339135793,0.44703578567564733,0.00014342927949086273,0.034187487434189506,0.41270486896196695,0.7357379405012692,0.26190644748980524,-0.0034549498159653384,10.070397934944072,3.867159137700855,0.004891474693061501,0.5,0.0005,0.1,128,128
0.34025298520186253,0.4470946920708987,0.0001467686519877032,0.03388950116397631,0.41305842225493467,0.7220836061495124,0.2581694732140278,-0.003422635079977195,9.917120676714951,3.859138755885888,0.00497653578311658,0.5,0.0005,0.1,128,128
0.35002884981409765,0.4471507244892391,0.00014981015598711312,0.03360568516231072,0.4133952291709413,0.7092831003279114,0.25467080957332877,-0.0033915351966595096,9.778643969960852,3.850893977317585,0.004970698937733272,0.5,0.0005,0.1,128,128
0.36018078622663335,0.44720821968264773,0.00015279838882770088,0.03331442443549712,0.4137409968583229,0.6963419220037954,0.2511368000392905,-0.003359250152078872,9.643308437660025,3.841792924150326,0.004952223182945573,0.5,0.0005,0.1,128,128
0.3703329600667683,0.4472650318162319,0.00015563314281780589,0.033026932437862117,0.414082466235552,0.6837480808979208,0.24769949557155396,-0.003326983395069117,9.515331764245689,3.83224522004385,0.004979944829296647,0.5,0.0005,0.1,128,128
0.3801091856292173,0.44731911104294086,0.00015824169373345197,0.032753873871070684,0.41440699547813675,0.6719408984277271,0.24447702030880172,-0.0032959241111461144,9.39803318333287,3.8228048291794234,0.005084288070715256,0.5,0.0005,0.1,128,128
0.39026095021515383,0.447374630671275,0.00016084847105482771,0.03247447046912311,0.414739311731097,0.6599882677092621,0.2412177931061159,-0.0032636637137585614,9.28133605552106,3.8130065629876615,0.005270417408710881,0.5,0.0005,0.1,128,128
0.4000355518743525,0.4474274882893239,0.00016327652829107025,0.032209612635680666,0.41505459912535214,0.6493530869752693,0.23816001559464978,-0.0032325718962245937,9.172895554679275,3.8037904824369724,0.0054763202425870215,0.5,0.0005,0.1,128,128
0.41018396014431946,0.44748175892005554,0.00016571995903025358,0.03193908399248192,0.4153769549685434,0.6386243744683604,0.2350653965500034,-0.003200254441917531,9.063338927616124,3.794692232222584,0.005666296812814526,0.5,0.0005,0.1,128,128
0.42032954279378903,0.44753540858736096,0.00016808227466708398,0.031673236976568785,0.41569408933612506,0.6281475647156123,0.23205003858468934,-0.0031679426340105662,8.955877037961285,3.786177755947627,0.00578950824796707,0.5,0.0005,0.1,128,128
0.4300962783333678,0.44758649582230314,0.00017027304329346698,0.0314216456421898,0.41599457713681987,0.6182909508242274,0.22921851383423072,-0.0031369180394849373,8.853519226077552,3.7784818682460872,0.005816090279500136,0.5,0.0005,0.1,128,128
0.4402351886059837,0.44763896376974266,0.00017244977936301998,0.031164824433837772,0.4163016895565419,0.6082908203522326,0.2263502765050387,-0.003104942441967914,8.747735001561193,3.7709667919233247,0.0057715117986095734,0.5,0.0005,0.1,128,128
0.45037039492712905,0.447690851209442,0.00017451363519372512,0.0309122762417459,0.4166040613325024,0.5985253732249589,0.22355293459465814,-0.0030734206979069053,8.642149349866472,3.763776037180288,0.0056805287405825855,0.5,0.0005,0.1,128,128
0.4601266503827718,0.44774028289045587,0.00017638246069688818,0.030672769936178002,0.41689113049358095,0.5893381382436651,0.2209237909511989,-0.0030437279472459605,8.54086567241423,3.756940761074233,0.005577531222158069,0.5,0.0005,0.1,128,128
0.47025468429433687,0.44779107805167717,0.00017819065652936207,0.030427427293201276,0.41718546010194657,0.580017724775046,0.21825813985310097,-0.0030138345919783977,8.43706152705588,3.7497727577667455,0.005495049920770087,0.5,0.0005,0.1,128,128
0.48000457948718456,0.44783948997580403,0.00017980225998247471,0.030193943939294948,0.4174657437765266,0.5712529365848189,0.21575119315382052,-0.0029861816885785497,8.339431423560507,3.7427239933520884,0.005447664287567913,0.5,0.0005,0.1,128,128
0.49012668539846876,0.44788925870943885,0.0001813504763211159,0.029953843260133475,0.4177540649729843,0.5623451340221814,0.21320784461020484,-0.002958834847163672,8.241160080175659,3.7351473206183567,0.005437913684267066,0.5,0.0005,0.1,128,128
