time,E_total,E_kinetic,E_magnetic,E_internal,max_divB,rms_divB,Ez_center,max_Jz,mean_Jz,reconnection_rate,B0,eta,pert_amp,Nx,Ny
0.00017768951988934536,1.4773604576102572,2.3951052010670862e-08,0.7949617308555792,0.682398702803626,3.4083469852499384,0.9964015039626997,-0.2056682506319537,462.47505110572394,15.99716370247797,3.1724356395168673e-07,2.0,0.005,0.2,128,128
0.0101273996851922,1.5105158289267426,6.818012477183478e-05,0.7306977021254468,0.7797499466765238,2.9821273460065996,0.9020609886627189,-0.19493455768173398,115.7152467327994,15.978038964298783,0.00019333175693634825,2.0,0.005,0.2,128,128
0.020062080341808244,1.5292670850239571,0.00017168350218993168,0.697762784358717,0.8313326171630503,2.6567067183757036,0.8249221545666166,-0.1851815375936948,81.78684032842254,15.934006047413053,0.0009261048592607983,2.0,0.005,0.2,128,128
0.03017326017303927,1.5449159585616414,0.000294681404312953,0.6707736127613779,0.8738476643959505,2.379671207596097,0.7595693899168489,-0.17578640538541712,66.46425910177712,15.853670381662667,0.0023652856628253714,2.0,0.005,0.2,128,128
0.04011447280938805,1.558435763477426,0.00042425150872437724,0.6476862306815272,0.9103252812871742,2.1632379717424364,0.7052680239475507,-0.1672113825231923,57.51176064188269,15.894919130871084,0.00274253648214336,2.0,0.005,0.2,128,128
0.05002902555023347,1.5706789176163776,0.0005594950981054238,0.6269208093471751,0.9431986131710971,1.975723472755318,0.6588091464516272,-0.15945633878171434,51.404798996087784,15.898315398652002,0.0013022228810734015,2.0,0.005,0.2,128,128
0.06010248972373879,1.5821728405797306,0.0006994756608230963,0.6075406005949247,0.9739327643239828,1.8196443914677172,0.6178417615261143,-0.1523863821486473,46.823126746039954,15.869857775345313,0.0018123076140629593,2.0,0.005,0.2,128,128
0.07000099204401294,1.5927364110360258,0.0008224604015743394,0.5898215544048023,1.0020923962296493,1.6842837742766985,0.5824990764963355,-0.14613629313896187,43.3363978762064,15.833225625515169,0.0034412927675594117,2.0,0.005,0.2,128,128
0.08009914687772142,1.6029137788064873,0.0009285109362724708,0.572765585758423,1.029219682111792,1.5658520185894282,0.5505586241434673,-0.14029846245293232,40.519104361177156,15.788046001873813,0.002022903814523741,2.0,0.005,0.2,128,128
0.09000479479703773,1.6124177445337344,0.0010216387314766712,0.5567155737785936,1.054680532023664,1.4634334106754423,0.5226216928233355,-0.13486043169806153,38.32064895003353,15.722305124277888,0.0009160914582391861,2.0,0.005,0.2,128,128
0.10006251901047722,1.6216605378958384,0.0011099797188314296,0.540853165704777,1.0796973924722297,1.3710627817652075,0.49717456609568333,-0.12965086745869261,36.529534680376614,15.628852687225258,0.002855930925155205,2.0,0.005,0.2,128,128
