max_reconnection_rate,final_reconnection_rate,time_to_max_reconnection,max_Ez,max_current_density,energy_conservation_error,magnetic_energy_loss,avg_divB_error,final_time,parameter_value,study_type
0.015347550473298895,0.0126580484392297,0.7802727072540592,-0.00044362689298751897,121.6367426159563,0.0029234396614566628,0.548225504892619,0.26001341888788365,1.00015195658945,0.0001,eta
0.01629377012207009,0.014397326988595511,0.8101212996625388,-0.002136034880063449,120.51305134578804,0.013471452665523612,0.5994435757315749,0.2407103776118258,1.0001812947176085,0.0005,eta
0.017875307930514447,0.01670797938015996,0.8300330065198505,-0.004065025569716404,119.13807741808131,0.02462961012615801,0.6557013984193212,0.221121270321635,1.0001374707483779,0.001,eta
0.03693103393080447,0.03411601347146565,0.8902978519358589,-0.012507719100553597,109.22157550439594,0.07259208102719489,0.8997250195384119,0.1392570405990387,1.0002934041555205,0.005,eta
